"","slice","avgAC","subj","hemi","roi"
"2457",10,84680.4449869792,385046,"R","subiculum"
"2458",11,53132.7360491071,385046,"R","subiculum"
"2459",12,59083.7421875,385046,"R","subiculum"
"2460",13,63163.298828125,385046,"R","subiculum"
"2461",14,47542.51171875,385046,"R","subiculum"
"2462",15,55664.9833984375,385046,"R","subiculum"
"2463",16,51447.028515625,385046,"R","subiculum"
"2464",17,48506.3332519531,385046,"R","subiculum"
"2465",18,41649.3349609375,385046,"R","subiculum"
"2466",1,42689.4359809028,385046,"R","SRLM"
"2467",2,46835.0025111607,385046,"R","SRLM"
"2468",3,54873.7839543269,385046,"R","SRLM"
"2469",4,51447.3081054688,385046,"R","SRLM"
"2470",5,55159.8703125,385046,"R","SRLM"
"2471",6,62924.0987723214,385046,"R","SRLM"
"2472",7,53786.80859375,385046,"R","SRLM"
"2473",8,47850.9358258929,385046,"R","SRLM"
"2474",9,42750.2688802083,385046,"R","SRLM"
"2475",10,57330.9446614583,385046,"R","SRLM"
"2476",11,55738.59453125,385046,"R","SRLM"
"2477",12,62341.2649739583,385046,"R","SRLM"
"2478",13,65643.5140625,385046,"R","SRLM"
"2479",14,48563.8210227273,385046,"R","SRLM"
"2480",15,52889.2823660714,385046,"R","SRLM"
"2481",16,52110.2374320652,385046,"R","SRLM"
"2482",17,52566.639115767,385046,"R","SRLM"
"2483",18,44944.8790364583,385046,"R","SRLM"
"2484",19,41962.5,385046,"R","SRLM"
"2485",1,44540.091796875,401422,"L","CA1"
"2486",2,38471.7257254464,401422,"L","CA1"
"2487",3,41610.2144775391,401422,"L","CA1"
"2488",4,49411.1645507812,401422,"L","CA1"
"2489",5,42560.0923978365,401422,"L","CA1"
"2490",6,51655.8908420139,401422,"L","CA1"
"2491",7,60095.8458806818,401422,"L","CA1"
"2492",8,35542.8477376302,401422,"L","CA1"
"2493",9,37886.9412667411,401422,"L","CA1"
"2494",10,49603.9861886161,401422,"L","CA1"
"2495",11,34807.2501627604,401422,"L","CA1"
"2496",12,34130.0936104911,401422,"L","CA1"
"2497",13,33097.2020263672,401422,"L","CA1"
"2498",14,31806.1577524038,401422,"L","CA1"
"2499",15,38001.0311279297,401422,"L","CA1"
"2500",16,38645.34140625,401422,"L","CA1"
"2501",17,40297.8256293403,401422,"L","CA1"
"2502",18,38533.0698029891,401422,"L","CA1"
"2503",19,31486.9659476902,401422,"L","CA1"
"2504",20,42479.1534778226,401422,"L","CA1"
"2505",21,36251.9921875,401422,"L","CA1"
"2506",22,42235.16796875,401422,"L","CA1"
"2507",1,30793.9453125,401422,"L","CA4DG"
"2508",2,52121.4116210938,401422,"L","CA4DG"
"2509",3,51294.935546875,401422,"L","CA4DG"
"2510",4,38145.619140625,401422,"L","CA4DG"
"2511",5,35725.81640625,401422,"L","CA4DG"
"2512",6,20232.650390625,401422,"L","CA4DG"
"2513",7,63738.20703125,401422,"L","CA4DG"
"2514",8,66437.9505208333,401422,"L","CA4DG"
"2515",9,31339.1022135417,401422,"L","CA4DG"
"2516",10,24821.896484375,401422,"L","CA4DG"
"2517",11,38827.0356445312,401422,"L","CA4DG"
"2518",12,31597.7388392857,401422,"L","CA4DG"
"2519",13,43387.8763427734,401422,"L","CA4DG"
"2520",14,34179.4709284856,401422,"L","CA4DG"
"2521",15,35961.2324916295,401422,"L","CA4DG"
"2522",16,33224.111328125,401422,"L","CA4DG"
"2523",1,54557.1827256944,401422,"L","CA2CA3"
"2524",2,62140.2037760417,401422,"L","CA2CA3"
"2525",3,62528.324110243,401422,"L","CA2CA3"
"2526",4,40113.3002929688,401422,"L","CA2CA3"
"2527",5,43362.9437934028,401422,"L","CA2CA3"
"2528",6,25431.1031901042,401422,"L","CA2CA3"
"2529",7,45511.9873046875,401422,"L","CA2CA3"
"2530",8,33167.491796875,401422,"L","CA2CA3"
"2531",9,41122.222265625,401422,"L","CA2CA3"
"2532",10,52980.8895089286,401422,"L","CA2CA3"
"2533",11,37847.7647879464,401422,"L","CA2CA3"
"2534",12,45710.4421875,401422,"L","CA2CA3"
"2535",13,44919.9853515625,401422,"L","CA2CA3"
"2536",14,56440.1342773438,401422,"L","CA2CA3"
"2537",15,48287.3688401442,401422,"L","CA2CA3"
"2538",16,57640.26953125,401422,"L","CA2CA3"
"2539",17,50406.4031738281,401422,"L","CA2CA3"
"2540",18,41124.6116536458,401422,"L","CA2CA3"
"2541",19,28862.9975585938,401422,"L","CA2CA3"
"2542",1,64572.9091796875,401422,"L","subiculum"
"2543",2,91480.3431919643,401422,"L","subiculum"
"2544",3,83795.2856445312,401422,"L","subiculum"
"2545",4,73258.3896484375,401422,"L","subiculum"
"2546",5,93095.3374023438,401422,"L","subiculum"
"2547",6,67173.023046875,401422,"L","subiculum"
"2548",7,65350.9956054688,401422,"L","subiculum"
"2549",8,81136.8767361111,401422,"L","subiculum"
"2550",9,73995.6416015625,401422,"L","subiculum"
"2551",10,68054.91796875,401422,"L","subiculum"
"2552",11,48620.9691840278,401422,"L","subiculum"
"2553",12,73646.35546875,401422,"L","subiculum"
"2554",13,60601.680078125,401422,"L","subiculum"
"2555",14,34301.97265625,401422,"L","subiculum"
"2556",15,44445.484765625,401422,"L","subiculum"
"2557",16,71834.7389322917,401422,"L","subiculum"
"2558",17,62525.3904474432,401422,"L","subiculum"
"2559",18,51641.166015625,401422,"L","subiculum"
"2560",19,59416.6193359375,401422,"L","subiculum"
"2561",20,46356.7174479167,401422,"L","subiculum"
"2562",1,42886.5771484375,401422,"L","SRLM"
"2563",2,55923.72578125,401422,"L","SRLM"
"2564",3,40241.0696614583,401422,"L","SRLM"
"2565",4,50827.2631138393,401422,"L","SRLM"
"2566",5,44240.7907366071,401422,"L","SRLM"
"2567",6,58397.7369791667,401422,"L","SRLM"
"2568",7,37468.612890625,401422,"L","SRLM"
"2569",8,45330.4528459821,401422,"L","SRLM"
"2570",9,46845.3833705357,401422,"L","SRLM"
"2571",10,40508.1127929688,401422,"L","SRLM"
"2572",11,29871.9377441406,401422,"L","SRLM"
"2573",12,60730.2907366071,401422,"L","SRLM"
"2574",13,35742.4112141927,401422,"L","SRLM"
"2575",14,43580.1834309896,401422,"L","SRLM"
"2576",15,35131.6231770833,401422,"L","SRLM"
"2577",16,38527.3466796875,401422,"L","SRLM"
"2578",17,39240.1668648098,401422,"L","SRLM"
"2579",18,37130.0704427083,401422,"L","SRLM"
"2580",19,43273.6735839844,401422,"L","SRLM"
"2581",20,36051.83984375,401422,"L","SRLM"
"2582",1,49836.4671519886,401422,"R","CA1"
"2583",2,53931.3944335937,401422,"R","CA1"
"2584",3,47444.9538690476,401422,"R","CA1"
"2585",4,35457.6270228795,401422,"R","CA1"
"2586",5,44564.3314732143,401422,"R","CA1"
"2587",6,31497.9412760417,401422,"R","CA1"
"2588",7,34207.9454900568,401422,"R","CA1"
"2589",8,28219.9602399554,401422,"R","CA1"
"2590",9,23808.7489483173,401422,"R","CA1"
"2591",10,24992.0326822917,401422,"R","CA1"
"2592",11,29148.1147786458,401422,"R","CA1"
"2593",12,28485.2280970982,401422,"R","CA1"
"2594",13,42822.7800480769,401422,"R","CA1"
"2595",14,37114.3948317308,401422,"R","CA1"
"2596",15,44761.2438534007,401422,"R","CA1"
"2597",16,41646.2102481618,401422,"R","CA1"
"2598",17,45091.210234375,401422,"R","CA1"
"2599",18,59451.9618195565,401422,"R","CA1"
"2600",19,48307.5929214015,401422,"R","CA1"
"2601",20,42431.0483186141,401422,"R","CA1"
"2602",21,27609.9266183036,401422,"R","CA1"
"2603",1,107498.923549107,401422,"R","CA4DG"
"2604",2,40349.0987723214,401422,"R","CA4DG"
"2605",3,44275.4402901786,401422,"R","CA4DG"
"2606",4,31290.75390625,401422,"R","CA4DG"
"2607",5,39064.5561523438,401422,"R","CA4DG"
"2608",6,21998.1477050781,401422,"R","CA4DG"
"2609",7,30980.2244466146,401422,"R","CA4DG"
"2610",8,26734.6915690104,401422,"R","CA4DG"
"2611",9,24901.607421875,401422,"R","CA4DG"
"2612",10,27805.6923828125,401422,"R","CA4DG"
"2613",11,34829.262890625,401422,"R","CA4DG"
"2614",12,31708.3069661458,401422,"R","CA4DG"
"2615",13,56952.3585611979,401422,"R","CA4DG"
"2616",14,48437.4621582031,401422,"R","CA4DG"
"2617",15,65420.2658691406,401422,"R","CA4DG"
"2618",1,42026.0361328125,401422,"R","CA2CA3"
"2619",2,49833.6577690972,401422,"R","CA2CA3"
"2620",3,61214.9669117647,401422,"R","CA2CA3"
"2621",4,48019.0825892857,401422,"R","CA2CA3"
"2622",5,32494.411328125,401422,"R","CA2CA3"
"2623",6,21586.0126953125,401422,"R","CA2CA3"
"2624",7,31768.0455729167,401422,"R","CA2CA3"
"2625",8,39336.5013020833,401422,"R","CA2CA3"
"2626",9,53672.443359375,401422,"R","CA2CA3"
"2627",10,27968.6997070312,401422,"R","CA2CA3"
"2628",11,25041.37734375,401422,"R","CA2CA3"
"2629",12,23129.3544921875,401422,"R","CA2CA3"
"2630",13,41069.7629394531,401422,"R","CA2CA3"
"2631",14,52531.8156738281,401422,"R","CA2CA3"
"2632",15,51695.3883789063,401422,"R","CA2CA3"
"2633",16,50609.8754340278,401422,"R","CA2CA3"
"2634",17,38533.849609375,401422,"R","CA2CA3"
"2635",1,56744.0590820312,401422,"R","subiculum"
"2636",2,104577.693359375,401422,"R","subiculum"
"2637",3,66936.14921875,401422,"R","subiculum"
"2638",4,63101.3995535714,401422,"R","subiculum"
"2639",5,63486.8959263393,401422,"R","subiculum"
"2640",6,50203.0579427083,401422,"R","subiculum"
"2641",7,54876.8506610577,401422,"R","subiculum"
"2642",8,42315.0849609375,401422,"R","subiculum"
"2643",9,71901.6896158854,401422,"R","subiculum"
"2644",10,43458.1592684659,401422,"R","subiculum"
"2645",11,45539.1774553571,401422,"R","subiculum"
"2646",12,47464.7094726562,401422,"R","subiculum"
"2647",13,40896.2955729167,401422,"R","subiculum"
"2648",14,85171.737109375,401422,"R","subiculum"
"2649",15,65271.7037760417,401422,"R","subiculum"
"2650",16,49927.2587239583,401422,"R","subiculum"
"2651",17,51642.4504825368,401422,"R","subiculum"
"2652",18,44452.6895926339,401422,"R","subiculum"
"2653",1,47707.3720703125,401422,"R","SRLM"
"2654",2,60184.6647949219,401422,"R","SRLM"
"2655",3,38138.0785590278,401422,"R","SRLM"
"2656",4,50114.6805245536,401422,"R","SRLM"
"2657",5,66527.60625,401422,"R","SRLM"
"2658",6,47322.69921875,401422,"R","SRLM"
"2659",7,36613.2057291667,401422,"R","SRLM"
"2660",8,16517.830078125,401422,"R","SRLM"
"2661",9,37065.7845982143,401422,"R","SRLM"
"2662",10,30723.4828125,401422,"R","SRLM"
"2663",11,26039.471110026,401422,"R","SRLM"
"2664",12,34225.052734375,401422,"R","SRLM"
"2665",13,43968.9896334135,401422,"R","SRLM"
"2666",14,43109.2326171875,401422,"R","SRLM"
"2667",15,48015.6810661765,401422,"R","SRLM"
"2668",16,49254.1236049107,401422,"R","SRLM"
"2669",17,44457.6541521991,401422,"R","SRLM"
"2670",18,46278.0950137868,401422,"R","SRLM"
"2671",19,33810.3531901042,401422,"R","SRLM"
"2672",1,23073.9369419643,463040,"L","CA1"
"2673",2,23754.0609130859,463040,"L","CA1"
"2674",3,26126.517578125,463040,"L","CA1"
"2675",4,29540.3217329545,463040,"L","CA1"
"2676",5,34430.6637369792,463040,"L","CA1"
"2677",6,30316.4564985795,463040,"L","CA1"
"2678",7,30896.5017089844,463040,"L","CA1"
"2679",8,29733.0986328125,463040,"L","CA1"
"2680",9,31588.099609375,463040,"L","CA1"
"2681",10,29828.2924107143,463040,"L","CA1"
"2682",11,26708.5239257812,463040,"L","CA1"
"2683",12,28139.5575284091,463040,"L","CA1"
"2684",13,36100.2210693359,463040,"L","CA1"
"2685",14,35985.1976841518,463040,"L","CA1"
"2686",15,36545.46953125,463040,"L","CA1"
"2687",16,33771.2352120536,463040,"L","CA1"
"2688",17,35449.1447482639,463040,"L","CA1"
"2689",18,36775.726469494,463040,"L","CA1"
"2690",19,28579.2793642241,463040,"L","CA1"
"2691",20,27734.1545715332,463040,"L","CA1"
"2692",21,28057.3244850852,463040,"L","CA1"
"2693",22,33966.9975585938,463040,"L","CA1"
"2694",1,57150.94140625,463040,"L","CA4DG"
"2695",2,45384.60625,463040,"L","CA4DG"
"2696",3,37344.099609375,463040,"L","CA4DG"
"2697",4,32586.412109375,463040,"L","CA4DG"
"2698",5,32798.08203125,463040,"L","CA4DG"
"2699",6,41193.8203125,463040,"L","CA4DG"
"2700",7,42967.0703125,463040,"L","CA4DG"
"2701",8,29988.41796875,463040,"L","CA4DG"
"2702",9,36222.853515625,463040,"L","CA4DG"
"2703",10,35640.8046875,463040,"L","CA4DG"
"2704",11,25443.3040364583,463040,"L","CA4DG"
"2705",12,29665.78515625,463040,"L","CA4DG"
"2706",13,30560.0563151042,463040,"L","CA4DG"
"2707",14,30087.3108258929,463040,"L","CA4DG"
"2708",15,30989.9603515625,463040,"L","CA4DG"
"2709",16,36015.8764322917,463040,"L","CA4DG"
"2710",17,34006.1329345703,463040,"L","CA4DG"
"2711",18,48413.84765625,463040,"L","CA4DG"
"2712",1,37618.2653952206,463040,"L","CA2CA3"
"2713",2,43833.9853515625,463040,"L","CA2CA3"
"2714",3,31980.0259486607,463040,"L","CA2CA3"
"2715",4,34031.64453125,463040,"L","CA2CA3"
"2716",5,29699.101953125,463040,"L","CA2CA3"
"2717",6,28049.6684570312,463040,"L","CA2CA3"
"2718",7,32418.4609375,463040,"L","CA2CA3"
"2719",8,35135.9587053571,463040,"L","CA2CA3"
"2720",9,38501.251953125,463040,"L","CA2CA3"
"2721",10,38198.65625,463040,"L","CA2CA3"
"2722",11,34229.3038504464,463040,"L","CA2CA3"
"2723",12,36415.2527901786,463040,"L","CA2CA3"
"2724",13,36309.2653459821,463040,"L","CA2CA3"
"2725",14,25666.0061848958,463040,"L","CA2CA3"
"2726",15,31279.7521158854,463040,"L","CA2CA3"
"2727",16,34100.640625,463040,"L","CA2CA3"
"2728",17,29008.2556423611,463040,"L","CA2CA3"
"2729",18,29341.3251065341,463040,"L","CA2CA3"
"2730",19,24934.1098632812,463040,"L","CA2CA3"
"2731",1,45651.40625,463040,"L","subiculum"
"2732",2,49962.473828125,463040,"L","subiculum"
"2733",3,61113.83984375,463040,"L","subiculum"
"2734",4,57783.6020507812,463040,"L","subiculum"
"2735",5,48001.6977539062,463040,"L","subiculum"
"2736",6,42933.3542480469,463040,"L","subiculum"
"2737",7,50159.8072916667,463040,"L","subiculum"
"2738",8,39155.3200954861,463040,"L","subiculum"
"2739",9,43193.74765625,463040,"L","subiculum"
"2740",10,49796.9030539773,463040,"L","subiculum"
"2741",11,47063.3213778409,463040,"L","subiculum"
"2742",12,39699.0477430556,463040,"L","subiculum"
"2743",13,38221.2435825893,463040,"L","subiculum"
"2744",14,37662.9986979167,463040,"L","subiculum"
"2745",15,47912.0126953125,463040,"L","subiculum"
"2746",16,43773.60078125,463040,"L","subiculum"
"2747",17,47748.5893554688,463040,"L","subiculum"
"2748",18,46756.3277698864,463040,"L","subiculum"
"2749",19,30264.68203125,463040,"L","subiculum"
"2750",20,33117.303515625,463040,"L","subiculum"
"2751",21,31100.3427734375,463040,"L","subiculum"
"2752",1,40062.2508370536,463040,"L","SRLM"
"2753",2,29117.3606770833,463040,"L","SRLM"
"2754",3,30154.9501953125,463040,"L","SRLM"
"2755",4,38886.6048177083,463040,"L","SRLM"
"2756",5,34858.5,463040,"L","SRLM"
"2757",6,35280.3586425781,463040,"L","SRLM"
"2758",7,35630.5094866071,463040,"L","SRLM"
"2759",8,33555.5993303571,463040,"L","SRLM"
"2760",9,31065.2001953125,463040,"L","SRLM"
"2761",10,25680.7580295139,463040,"L","SRLM"
"2762",11,30452.3317871094,463040,"L","SRLM"
"2763",12,30724.0869140625,463040,"L","SRLM"
"2764",13,30469.5963040865,463040,"L","SRLM"
"2765",14,33791.8221435547,463040,"L","SRLM"
"2766",15,38093.0543212891,463040,"L","SRLM"
"2767",16,35489.7821289062,463040,"L","SRLM"
"2768",17,33580.216796875,463040,"L","SRLM"
"2769",18,31263.5858723958,463040,"L","SRLM"
"2770",19,29723.9518229167,463040,"L","SRLM"
"2771",20,34780.36640625,463040,"L","SRLM"
"2772",1,26770.501953125,463040,"R","CA1"
"2773",2,31272.3859991776,463040,"R","CA1"
"2774",3,31229.2224121094,463040,"R","CA1"
"2775",4,31421.01171875,463040,"R","CA1"
"2776",5,26198.1110026042,463040,"R","CA1"
"2777",6,25756.9987980769,463040,"R","CA1"
"2778",7,25293.6975911458,463040,"R","CA1"
"2779",8,28782.36640625,463040,"R","CA1"
"2780",9,31286.7339409722,463040,"R","CA1"
"2781",10,32394.2166193182,463040,"R","CA1"
"2782",11,34412.9711371528,463040,"R","CA1"
"2783",12,36286.9861653646,463040,"R","CA1"
"2784",13,34816.8336588542,463040,"R","CA1"
"2785",14,44131.3742897727,463040,"R","CA1"
"2786",15,51675.5529119318,463040,"R","CA1"
"2787",16,68312.3143229167,463040,"R","CA1"
"2788",17,78355.0065104167,463040,"R","CA1"
"2789",18,104580.201685855,463040,"R","CA1"
"2790",19,72604.5226293103,463040,"R","CA1"
"2791",20,59604.5793850806,463040,"R","CA1"
"2792",21,60001.5499674479,463040,"R","CA1"
"2793",22,62648.6925455729,463040,"R","CA1"
"2794",23,64540.8402777778,463040,"R","CA1"
"2795",1,35985.9458705357,463040,"R","CA4DG"
"2796",2,40218.5546875,463040,"R","CA4DG"
"2797",3,37116.70703125,463040,"R","CA4DG"
"2798",4,38750.323046875,463040,"R","CA4DG"
"2799",5,38297.4931640625,463040,"R","CA4DG"
"2800",6,42937.28125,463040,"R","CA4DG"
"2801",7,40334.7625558036,463040,"R","CA4DG"
"2802",8,39960.99765625,463040,"R","CA4DG"
"2803",9,37022.9776785714,463040,"R","CA4DG"
"2804",10,30865.4953125,463040,"R","CA4DG"
"2805",11,27334.0514322917,463040,"R","CA4DG"
"2806",12,34592.4444754464,463040,"R","CA4DG"
"2807",13,52242.234375,463040,"R","CA4DG"
"2808",14,59965.1292317708,463040,"R","CA4DG"
"2809",15,55461.1519325658,463040,"R","CA4DG"
"2810",16,59393.7770647321,463040,"R","CA4DG"
"2811",1,38370.4575639205,463040,"R","CA2CA3"
"2812",2,35360.3427083333,463040,"R","CA2CA3"
"2813",3,36584.4107142857,463040,"R","CA2CA3"
"2814",4,37289.1220703125,463040,"R","CA2CA3"
"2815",5,41654.4365234375,463040,"R","CA2CA3"
"2816",6,36105.9192708333,463040,"R","CA2CA3"
"2817",7,32590.3369140625,463040,"R","CA2CA3"
"2818",8,33355.9248046875,463040,"R","CA2CA3"
"2819",9,31039.6303710938,463040,"R","CA2CA3"
"2820",10,33284.0319010417,463040,"R","CA2CA3"
"2821",11,36162.8393554688,463040,"R","CA2CA3"
"2822",12,33261.9296875,463040,"R","CA2CA3"
"2823",13,41277.648828125,463040,"R","CA2CA3"
"2824",14,42103.3388671875,463040,"R","CA2CA3"
"2825",15,56219.8642003677,463040,"R","CA2CA3"
"2826",16,47619.7078804348,463040,"R","CA2CA3"
"2827",17,42469.96171875,463040,"R","CA2CA3"
"2828",18,53377.840625,463040,"R","CA2CA3"
"2829",1,31974.091796875,463040,"R","subiculum"
"2830",2,37716.2177734375,463040,"R","subiculum"
"2831",3,34865.5578835227,463040,"R","subiculum"
"2832",4,41045.3248046875,463040,"R","subiculum"
"2833",5,34097.7431640625,463040,"R","subiculum"
"2834",6,29139.7588641827,463040,"R","subiculum"
"2835",7,35279.5107421875,463040,"R","subiculum"
"2836",8,43897.6477864583,463040,"R","subiculum"
"2837",9,47712.9033203125,463040,"R","subiculum"
"2838",10,37058.8132102273,463040,"R","subiculum"
"2839",11,39610.2646484375,463040,"R","subiculum"
"2840",12,37944.1878551136,463040,"R","subiculum"
"2841",13,47901.0794270833,463040,"R","subiculum"
"2842",14,72355.181640625,463040,"R","subiculum"
"2843",15,72018.51953125,463040,"R","subiculum"
"2844",16,78198.58203125,463040,"R","subiculum"
"2845",17,98392.4209735577,463040,"R","subiculum"
"2846",18,73157.3002232143,463040,"R","subiculum"
"2847",19,59159.5569010417,463040,"R","subiculum"
"2848",20,59951.875,463040,"R","subiculum"
"2849",21,60289.6674107143,463040,"R","subiculum"
"2850",1,37202.7249348958,463040,"R","SRLM"
"2851",2,34664.0630859375,463040,"R","SRLM"
"2852",3,29372.7670200893,463040,"R","SRLM"
"2853",4,29173.6115451389,463040,"R","SRLM"
"2854",5,28771.66796875,463040,"R","SRLM"
"2855",6,32052.38671875,463040,"R","SRLM"
"2856",7,37040.01171875,463040,"R","SRLM"
"2857",8,35043.170703125,463040,"R","SRLM"
"2858",9,41796.2763671875,463040,"R","SRLM"
"2859",10,39851.7532552083,463040,"R","SRLM"
"2860",11,29815.607421875,463040,"R","SRLM"
"2861",12,35383.54296875,463040,"R","SRLM"
"2862",13,45561.0227864583,463040,"R","SRLM"
"2863",14,51036.8962053571,463040,"R","SRLM"
"2864",15,66089.2556152344,463040,"R","SRLM"
"2865",16,77435.4412006579,463040,"R","SRLM"
"2866",17,58745.6856770833,463040,"R","SRLM"
"2867",18,62897.921875,463040,"R","SRLM"
"2868",19,66154.1169819079,463040,"R","SRLM"
"2869",20,67392.65625,463040,"R","SRLM"
"2870",21,51691.67578125,463040,"R","SRLM"
"2871",1,61277.0306919643,550439,"L","CA1"
"2872",2,72055.0011488971,550439,"L","CA1"
"2873",3,79072.1436941964,550439,"L","CA1"
"2874",4,109979.792534722,550439,"L","CA1"
"2875",5,93340.08984375,550439,"L","CA1"
"2876",6,69466.9378551136,550439,"L","CA1"
"2877",7,70987.880859375,550439,"L","CA1"
"2878",8,108125.556640625,550439,"L","CA1"
"2879",9,70969.8197544643,550439,"L","CA1"
"2880",10,81877.859375,550439,"L","CA1"
"2881",11,86939.09765625,550439,"L","CA1"
"2882",12,68940.41796875,550439,"L","CA1"
"2883",13,60996.125,550439,"L","CA1"
"2884",14,58851.9892578125,550439,"L","CA1"
"2885",15,75454.6142578125,550439,"L","CA1"
"2886",16,69370.851953125,550439,"L","CA1"
"2887",17,91297.453125,550439,"L","CA1"
"2888",18,36961.38828125,550439,"L","CA1"
"2889",19,52740.5673314145,550439,"L","CA1"
"2890",20,53473.0266241776,550439,"L","CA1"
"2891",21,58656.5050511853,550439,"L","CA1"
"2892",22,46829.8136067708,550439,"L","CA1"
"2893",23,45190.0603841146,550439,"L","CA1"
"2894",1,47558.310546875,550439,"L","CA4DG"
"2895",2,94661.794921875,550439,"L","CA4DG"
"2896",3,85363.3958333333,550439,"L","CA4DG"
"2897",4,109693.069010417,550439,"L","CA4DG"
"2898",5,89463.5416666667,550439,"L","CA4DG"
"2899",6,106243.25,550439,"L","CA4DG"
"2900",7,74512.81640625,550439,"L","CA4DG"
"2901",8,116891.89453125,550439,"L","CA4DG"
"2902",9,80680.91640625,550439,"L","CA4DG"
"2903",10,73766.66796875,550439,"L","CA4DG"
"2904",11,89414.2330729167,550439,"L","CA4DG"
"2905",12,160099.8359375,550439,"L","CA4DG"
"2906",13,57408.244140625,550439,"L","CA4DG"
"2907",14,63238.4755859375,550439,"L","CA4DG"
"2908",15,48107.9635416667,550439,"L","CA4DG"
"2909",16,51714.9446614583,550439,"L","CA4DG"
"2910",17,42522.4458007812,550439,"L","CA4DG"
"2911",18,39791.9410807292,550439,"L","CA4DG"
"2912",1,63566.8828125,550439,"L","CA2CA3"
"2913",2,65169.6861979167,550439,"L","CA2CA3"
"2914",3,54003.2621694712,550439,"L","CA2CA3"
"2915",4,86563.460546875,550439,"L","CA2CA3"
"2916",5,71069.4344618056,550439,"L","CA2CA3"
"2917",6,93554.1350446429,550439,"L","CA2CA3"
"2918",7,79290.85390625,550439,"L","CA2CA3"
"2919",8,109146.789713542,550439,"L","CA2CA3"
"2920",9,83511.41875,550439,"L","CA2CA3"
"2921",10,72995.1060267857,550439,"L","CA2CA3"
"2922",11,82590.9599609375,550439,"L","CA2CA3"
"2923",12,54725.9559151786,550439,"L","CA2CA3"
"2924",13,98690.1453125,550439,"L","CA2CA3"
"2925",14,84577.12109375,550439,"L","CA2CA3"
"2926",15,103952.749348958,550439,"L","CA2CA3"
"2927",16,77380.9149305556,550439,"L","CA2CA3"
"2928",17,70614.5057444853,550439,"L","CA2CA3"
"2929",18,57746.2818359375,550439,"L","CA2CA3"
"2930",19,77891.3279079861,550439,"L","CA2CA3"
"2931",20,67784.6328125,550439,"L","CA2CA3"
"2932",1,103631.064453125,550439,"L","subiculum"
"2933",2,77963.9372829861,550439,"L","subiculum"
"2934",3,119285.033854167,550439,"L","subiculum"
"2935",4,225854.915178571,550439,"L","subiculum"
"2936",5,122134.287109375,550439,"L","subiculum"
"2937",6,136399.254882812,550439,"L","subiculum"
"2938",7,103328.629882812,550439,"L","subiculum"
"2939",8,73300.984375,550439,"L","subiculum"
"2940",9,104470.594618056,550439,"L","subiculum"
"2941",10,217684.161458333,550439,"L","subiculum"
"2942",11,149271.07734375,550439,"L","subiculum"
"2943",12,137698.004774306,550439,"L","subiculum"
"2944",13,97489.7475585938,550439,"L","subiculum"
"2945",14,172842.370442708,550439,"L","subiculum"
"2946",15,175311.54296875,550439,"L","subiculum"
"2947",16,156529.857421875,550439,"L","subiculum"
"2948",17,85756.1692708333,550439,"L","subiculum"
"2949",18,57977.16015625,550439,"L","subiculum"
"2950",19,57062.6451416016,550439,"L","subiculum"
"2951",20,45686.2072265625,550439,"L","subiculum"
"2952",21,36360.1432976974,550439,"L","subiculum"
"2953",22,33822.8154296875,550439,"L","subiculum"
"2954",1,61061.2080078125,550439,"L","SRLM"
"2955",2,72236.201171875,550439,"L","SRLM"
"2956",3,64602.16796875,550439,"L","SRLM"
"2957",4,78218.1674804688,550439,"L","SRLM"
"2958",5,74126.482421875,550439,"L","SRLM"
"2959",6,94459.701171875,550439,"L","SRLM"
"2960",7,82765.076171875,550439,"L","SRLM"
"2961",8,81202.0265625,550439,"L","SRLM"
"2962",9,121788.4296875,550439,"L","SRLM"
"2963",10,85147.4674479167,550439,"L","SRLM"
"2964",11,82926.923828125,550439,"L","SRLM"
"2965",12,87963.171875,550439,"L","SRLM"
"2966",13,66645.703125,550439,"L","SRLM"
"2967",14,76867.0043945312,550439,"L","SRLM"
"2968",15,55934.43984375,550439,"L","SRLM"
"2969",16,100829.497460938,550439,"L","SRLM"
"2970",17,52789.4561298077,550439,"L","SRLM"
"2971",18,57035.5197753906,550439,"L","SRLM"
"2972",19,57513.3078469669,550439,"L","SRLM"
"2973",20,54869.7872596154,550439,"L","SRLM"
"2974",21,48472.2762920673,550439,"L","SRLM"
"2975",1,102142.56015625,550439,"R","CA1"
"2976",2,57647.7595214844,550439,"R","CA1"
"2977",3,63396.2475818452,550439,"R","CA1"
"2978",4,100310.137573242,550439,"R","CA1"
"2979",5,81483.2420372596,550439,"R","CA1"
"2980",6,87185.816796875,550439,"R","CA1"
"2981",7,66781.33671875,550439,"R","CA1"
"2982",8,66649.71796875,550439,"R","CA1"
"2983",9,100275.966517857,550439,"R","CA1"
"2984",10,106319.876775568,550439,"R","CA1"
"2985",11,65179.8275669643,550439,"R","CA1"
"2986",12,76130.4595170455,550439,"R","CA1"
"2987",13,99255.7391493056,550439,"R","CA1"
"2988",14,101437.10390625,550439,"R","CA1"
"2989",15,123859.01953125,550439,"R","CA1"
"2990",16,114958.174913194,550439,"R","CA1"
"2991",17,94321.1235795455,550439,"R","CA1"
"2992",18,100917.091681985,550439,"R","CA1"
"2993",19,99659.15359375,550439,"R","CA1"
"2994",20,103344.357204861,550439,"R","CA1"
"2995",21,82590.7140877016,550439,"R","CA1"
"2996",22,66661.3628125,550439,"R","CA1"
