"","slice","avgAC","subj","hemi","roi"
"1638",10,58186.483984375,550439,"L","CA1"
"1639",11,61978.3268229167,550439,"L","CA1"
"1640",12,60097.6293945312,550439,"L","CA1"
"1641",1,41109.6640625,550439,"L","CA4DG"
"1642",2,50102.4739583333,550439,"L","CA4DG"
"1643",3,58470.4845920139,550439,"L","CA4DG"
"1644",4,59111.3865234375,550439,"L","CA4DG"
"1645",5,75055.6511101974,550439,"L","CA4DG"
"1646",6,75136.419921875,550439,"L","CA4DG"
"1647",7,56232.5816761364,550439,"L","CA4DG"
"1648",8,104034.484375,550439,"L","CA4DG"
"1649",1,38542.1061197917,550439,"L","CA2CA3"
"1650",2,63646.0307173295,550439,"L","CA2CA3"
"1651",3,62036.4959716797,550439,"L","CA2CA3"
"1652",4,58882.2160456731,550439,"L","CA2CA3"
"1653",5,46400.2169471154,550439,"L","CA2CA3"
"1654",6,90646.06796875,550439,"L","CA2CA3"
"1655",7,75179.4704427083,550439,"L","CA2CA3"
"1656",8,91626.4046223958,550439,"L","CA2CA3"
"1657",9,82813.9789663462,550439,"L","CA2CA3"
"1658",10,76704.4352022059,550439,"L","CA2CA3"
"1659",11,77396.7826704545,550439,"L","CA2CA3"
"1660",12,60034.94140625,550439,"L","CA2CA3"
"1661",1,34204.7421875,550439,"L","subiculum"
"1662",2,71326.76875,550439,"L","subiculum"
"1663",3,69234.9309895833,550439,"L","subiculum"
"1664",4,112696.126525879,550439,"L","subiculum"
"1665",5,148165.982564787,550439,"L","subiculum"
"1666",6,101908.843371976,550439,"L","subiculum"
"1667",7,82258.1830357143,550439,"L","subiculum"
"1668",8,88827.3057105655,550439,"L","subiculum"
"1669",9,23080.626953125,550439,"L","subiculum"
"1670",1,82818.19921875,550439,"L","SRLM"
"1671",2,60260.9705255682,550439,"L","SRLM"
"1672",3,65887.4034288194,550439,"L","SRLM"
"1673",4,62583.4275483631,550439,"L","SRLM"
"1674",5,65733.5630580357,550439,"L","SRLM"
"1675",6,83980.3878455529,550439,"L","SRLM"
"1676",7,67150.4498948317,550439,"L","SRLM"
"1677",8,53846.1074969952,550439,"L","SRLM"
"1678",9,65717.9541829427,550439,"L","SRLM"
"1679",10,75413.5335751488,550439,"L","SRLM"
"1680",11,77773.3520951705,550439,"L","SRLM"
"1681",1,95988.9580078125,550439,"R","CA1"
"1682",2,97176.4916834677,550439,"R","CA1"
"1683",3,86322.7330322266,550439,"R","CA1"
"1684",4,93129.8326119088,550439,"R","CA1"
"1685",5,77688.7839543269,550439,"R","CA1"
"1686",6,96001.1732830669,550439,"R","CA1"
"1687",7,93174.4631990132,550439,"R","CA1"
"1688",8,72854.52265625,550439,"R","CA1"
"1689",9,78242.0517113095,550439,"R","CA1"
"1690",10,87630.8390625,550439,"R","CA1"
"1691",11,84493.375,550439,"R","CA1"
"1692",12,76868.7669270833,550439,"R","CA1"
"1693",13,66730.6497395833,550439,"R","CA1"
"1694",1,48708.919921875,550439,"R","CA4DG"
"1695",2,83788.8108915441,550439,"R","CA4DG"
"1696",3,109368.745342548,550439,"R","CA4DG"
"1697",4,106955.674579327,550439,"R","CA4DG"
"1698",5,89025.4921875,550439,"R","CA4DG"
"1699",6,66326.8151041667,550439,"R","CA4DG"
"1700",7,60131.4958147321,550439,"R","CA4DG"
"1701",8,46318.2158203125,550439,"R","CA4DG"
"1702",1,82546.5091145833,550439,"R","CA2CA3"
"1703",2,91400.7931082589,550439,"R","CA2CA3"
"1704",3,73088.838671875,550439,"R","CA2CA3"
"1705",4,87730.3046875,550439,"R","CA2CA3"
"1706",5,98951.0958333333,550439,"R","CA2CA3"
"1707",6,113425.180288462,550439,"R","CA2CA3"
"1708",7,112639.452734375,550439,"R","CA2CA3"
"1709",8,93573.1145833333,550439,"R","CA2CA3"
"1710",9,94550.59609375,550439,"R","CA2CA3"
"1711",10,80174.5520833333,550439,"R","CA2CA3"
"1712",11,73191.5852864583,550439,"R","CA2CA3"
"1713",1,123675.942871094,550439,"R","subiculum"
"1714",2,92550.4436035156,550439,"R","subiculum"
"1715",3,119958.948206019,550439,"R","subiculum"
"1716",4,115925.853310033,550439,"R","subiculum"
"1717",5,149812.841694079,550439,"R","subiculum"
"1718",6,104527.946354167,550439,"R","subiculum"
"1719",7,63247.7576729911,550439,"R","subiculum"
"1720",8,55566.6018415179,550439,"R","subiculum"
"1721",1,107126.90625,550439,"R","SRLM"
"1722",2,95108.7680664062,550439,"R","SRLM"
"1723",3,111371.800488281,550439,"R","SRLM"
"1724",4,98997.132642663,550439,"R","SRLM"
"1725",5,104478.737229567,550439,"R","SRLM"
"1726",6,102291.210625,550439,"R","SRLM"
"1727",7,69827.6452636719,550439,"R","SRLM"
"1728",8,51150.8264322917,550439,"R","SRLM"
"1729",9,71899.1195746528,550439,"R","SRLM"
"1730",10,75739.5982572115,550439,"R","SRLM"
"1731",11,70983.75,550439,"R","SRLM"
"1732",12,161063.684895833,550439,"R","SRLM"
"1733",1,41217.5625,644246,"L","CA1"
"1734",2,33968.6201171875,644246,"L","CA1"
"1735",3,32251.219140625,644246,"L","CA1"
"1736",4,32231.9202008929,644246,"L","CA1"
"1737",5,34668.8881138393,644246,"L","CA1"
"1738",6,33457.1484375,644246,"L","CA1"
"1739",7,28718.0024671053,644246,"L","CA1"
"1740",8,28046.7576171875,644246,"L","CA1"
"1741",9,24422.49625,644246,"L","CA1"
"1742",10,25007.1216750372,644246,"L","CA1"
"1743",11,26434.3248845881,644246,"L","CA1"
"1744",12,27722.9512469952,644246,"L","CA1"
"1745",13,28417.2454603041,644246,"L","CA1"
"1746",14,24854.8767475329,644246,"L","CA1"
"1747",15,25425.9559294872,644246,"L","CA1"
"1748",16,30220.0224609375,644246,"L","CA1"
"1749",1,39104.0625,644246,"L","CA4DG"
"1750",2,41278.61328125,644246,"L","CA4DG"
"1751",3,35486.44140625,644246,"L","CA4DG"
"1752",4,35397.640625,644246,"L","CA4DG"
"1753",5,28330.9716796875,644246,"L","CA4DG"
"1754",6,28084.1623883929,644246,"L","CA4DG"
"1755",7,25612.7433268229,644246,"L","CA4DG"
"1756",8,30845.6070106908,644246,"L","CA4DG"
"1757",9,25988.6653362772,644246,"L","CA4DG"
"1758",10,24082.990859375,644246,"L","CA4DG"
"1759",11,23519.3618652344,644246,"L","CA4DG"
"1760",12,25448.41796875,644246,"L","CA4DG"
"1761",1,31558.2026367188,644246,"L","CA2CA3"
"1762",2,31834.70859375,644246,"L","CA2CA3"
"1763",3,30730.840625,644246,"L","CA2CA3"
"1764",4,31055.181640625,644246,"L","CA2CA3"
"1765",5,32310.396484375,644246,"L","CA2CA3"
"1766",6,31610.8125,644246,"L","CA2CA3"
"1767",7,28239.8586647727,644246,"L","CA2CA3"
"1768",8,31336.0405273438,644246,"L","CA2CA3"
"1769",9,31538.0440340909,644246,"L","CA2CA3"
"1770",10,29160.0864955357,644246,"L","CA2CA3"
"1771",11,25088.4379111842,644246,"L","CA2CA3"
"1772",12,26058.5120738636,644246,"L","CA2CA3"
"1773",13,26185.7674334491,644246,"L","CA2CA3"
"1774",14,25375.2542459239,644246,"L","CA2CA3"
"1775",15,27853.701171875,644246,"L","CA2CA3"
"1776",16,36524.0579427083,644246,"L","CA2CA3"
"1777",1,39433.220703125,644246,"L","subiculum"
"1778",2,39093.568359375,644246,"L","subiculum"
"1779",3,38124.7573784722,644246,"L","subiculum"
"1780",4,41119.638671875,644246,"L","subiculum"
"1781",5,38135.3346737132,644246,"L","subiculum"
"1782",6,30557.4582682292,644246,"L","subiculum"
"1783",7,30257.5779575893,644246,"L","subiculum"
"1784",8,34898.4292907715,644246,"L","subiculum"
"1785",9,31263.169140625,644246,"L","subiculum"
"1786",10,28354.4746981534,644246,"L","subiculum"
"1787",11,26947.7369791667,644246,"L","subiculum"
"1788",1,36901.5364583333,644246,"L","SRLM"
"1789",2,37475.2174479167,644246,"L","SRLM"
"1790",3,35514.3873697917,644246,"L","SRLM"
"1791",4,35272.62890625,644246,"L","SRLM"
"1792",5,26726.95703125,644246,"L","SRLM"
"1793",6,26557.3346946023,644246,"L","SRLM"
"1794",7,26872.8112304687,644246,"L","SRLM"
"1795",8,25581.656328125,644246,"L","SRLM"
"1796",9,31160.1569372106,644246,"L","SRLM"
"1797",10,26610.0061487269,644246,"L","SRLM"
"1798",11,25168.043063256,644246,"L","SRLM"
"1799",12,24860.5386803668,644246,"L","SRLM"
"1800",13,22459.4425370066,644246,"L","SRLM"
"1801",14,25404.2576032366,644246,"L","SRLM"
"1802",15,28513.6922743056,644246,"L","SRLM"
"1803",1,24315.2827148438,644246,"R","CA1"
"1804",2,24051.8237769717,644246,"R","CA1"
"1805",3,26723.0249023438,644246,"R","CA1"
"1806",4,25008.2282072368,644246,"R","CA1"
"1807",5,24322.9054805871,644246,"R","CA1"
"1808",6,25548.308547247,644246,"R","CA1"
"1809",7,27216.9928850446,644246,"R","CA1"
"1810",8,30301.4472319504,644246,"R","CA1"
"1811",9,30288.8474237351,644246,"R","CA1"
"1812",10,35963.5137867647,644246,"R","CA1"
"1813",11,34714.8386230469,644246,"R","CA1"
"1814",12,33615.4232177734,644246,"R","CA1"
"1815",13,37568.0611478365,644246,"R","CA1"
"1816",14,27509.2513020833,644246,"R","CA1"
"1817",15,37436.1867675781,644246,"R","CA1"
"1818",16,50894.2154947917,644246,"R","CA1"
"1819",17,54183.9778645833,644246,"R","CA1"
"1820",1,23849.7081801471,644246,"R","CA4DG"
"1821",2,26873.1211751302,644246,"R","CA4DG"
"1822",3,27557.5220269097,644246,"R","CA4DG"
"1823",4,27416.8231608073,644246,"R","CA4DG"
"1824",5,27949.1987847222,644246,"R","CA4DG"
"1825",6,31951.2116699219,644246,"R","CA4DG"
"1826",7,30109.11953125,644246,"R","CA4DG"
"1827",8,36839.029296875,644246,"R","CA4DG"
"1828",9,27555.35546875,644246,"R","CA4DG"
"1829",10,27558.3037109375,644246,"R","CA4DG"
"1830",11,26215.685546875,644246,"R","CA4DG"
"1831",1,15058.9731445312,644246,"R","CA2CA3"
"1832",2,24149.31484375,644246,"R","CA2CA3"
"1833",3,27525.23046875,644246,"R","CA2CA3"
"1834",4,32439.2135799632,644246,"R","CA2CA3"
"1835",5,32368.692578125,644246,"R","CA2CA3"
"1836",6,35227.14609375,644246,"R","CA2CA3"
"1837",7,38982.8605143229,644246,"R","CA2CA3"
"1838",8,37074.1507161458,644246,"R","CA2CA3"
"1839",9,42414.9290865385,644246,"R","CA2CA3"
"1840",10,37509.253515625,644246,"R","CA2CA3"
"1841",11,36900.9212239583,644246,"R","CA2CA3"
"1842",12,27479.3798828125,644246,"R","CA2CA3"
"1843",13,26831.9418945312,644246,"R","CA2CA3"
"1844",14,30106.6181640625,644246,"R","CA2CA3"
"1845",15,36906.328125,644246,"R","CA2CA3"
"1846",16,29522.771484375,644246,"R","CA2CA3"
"1847",1,26916.712890625,644246,"R","subiculum"
"1848",2,32166.0100661058,644246,"R","subiculum"
"1849",3,33914.0325520833,644246,"R","subiculum"
"1850",4,33446.2922991071,644246,"R","subiculum"
"1851",5,36719.5229624155,644246,"R","subiculum"
"1852",6,34011.7613589638,644246,"R","subiculum"
"1853",7,39691.642109375,644246,"R","subiculum"
"1854",8,39922.2649054276,644246,"R","subiculum"
"1855",9,36163.0163225446,644246,"R","subiculum"
"1856",10,34884.4174107143,644246,"R","subiculum"
"1857",11,41641.9134114583,644246,"R","subiculum"
"1858",1,22874.1201171875,644246,"R","SRLM"
"1859",2,28647.416328125,644246,"R","SRLM"
"1860",3,24706.6200390625,644246,"R","SRLM"
"1861",4,23272.4898681641,644246,"R","SRLM"
"1862",5,28224.6334375,644246,"R","SRLM"
"1863",6,29247.949296875,644246,"R","SRLM"
"1864",7,27632.2448508523,644246,"R","SRLM"
"1865",8,32483.8580078125,644246,"R","SRLM"
"1866",9,31578.5831351902,644246,"R","SRLM"
"1867",10,31109.3174913194,644246,"R","SRLM"
"1868",11,30526.4626116071,644246,"R","SRLM"
"1869",12,27295.0673828125,644246,"R","SRLM"
"1870",13,38810.01953125,644246,"R","SRLM"
"1871",14,48514.384765625,644246,"R","SRLM"
"1872",1,32194.60546875,654552,"L","CA1"
"1873",2,22374.3676757812,654552,"L","CA1"
"1874",3,23245.9291992188,654552,"L","CA1"
"1875",4,25328.2239583333,654552,"L","CA1"
"1876",5,25616.911702474,654552,"L","CA1"
"1877",6,26681.5290178571,654552,"L","CA1"
"1878",7,23821.4024658203,654552,"L","CA1"
"1879",8,20018.263671875,654552,"L","CA1"
"1880",9,20901.7257982337,654552,"L","CA1"
"1881",10,29014.1964796113,654552,"L","CA1"
"1882",11,28933.1123817845,654552,"L","CA1"
"1883",12,29121.3577566964,654552,"L","CA1"
"1884",13,28843.1675840436,654552,"L","CA1"
"1885",14,29086.1912841797,654552,"L","CA1"
"1886",15,28118.0264033565,654552,"L","CA1"
"1887",1,28852.08984375,654552,"L","CA4DG"
"1888",2,27939.771484375,654552,"L","CA4DG"
"1889",3,29765.4401041667,654552,"L","CA4DG"
"1890",4,32105.470703125,654552,"L","CA4DG"
"1891",5,31137.8645833333,654552,"L","CA4DG"
"1892",6,30695.6455078125,654552,"L","CA4DG"
"1893",7,35263.8158922697,654552,"L","CA4DG"
"1894",8,30068.1944580078,654552,"L","CA4DG"
"1895",9,29367.6331787109,654552,"L","CA4DG"
"1896",10,28332.25390625,654552,"L","CA4DG"
"1897",1,41977.8430989583,654552,"L","CA2CA3"
"1898",2,32391.658203125,654552,"L","CA2CA3"
"1899",3,27739.224609375,654552,"L","CA2CA3"
"1900",4,26658.9760742188,654552,"L","CA2CA3"
"1901",5,30357.8492838542,654552,"L","CA2CA3"
"1902",6,29424.3037997159,654552,"L","CA2CA3"
"1903",7,24543.694152832,654552,"L","CA2CA3"
"1904",8,23891.6309988839,654552,"L","CA2CA3"
"1905",9,25658.5503627232,654552,"L","CA2CA3"
"1906",10,27656.2310267857,654552,"L","CA2CA3"
"1907",11,32341.3470458984,654552,"L","CA2CA3"
"1908",12,29184.3299005682,654552,"L","CA2CA3"
"1909",13,30714.7760074013,654552,"L","CA2CA3"
"1910",14,31385.958984375,654552,"L","CA2CA3"
"1911",15,30017.832421875,654552,"L","CA2CA3"
"1912",1,28805.7005208333,654552,"L","subiculum"
"1913",2,25911.5759277344,654552,"L","subiculum"
"1914",3,29227.4622896635,654552,"L","subiculum"
"1915",4,41915.9848090278,654552,"L","subiculum"
"1916",5,39925.8987304687,654552,"L","subiculum"
"1917",6,37153.966640625,654552,"L","subiculum"
"1918",7,30293.8822893415,654552,"L","subiculum"
"1919",8,29351.046843498,654552,"L","subiculum"
"1920",9,49752.4422554348,654552,"L","subiculum"
"1921",10,48571.8556082589,654552,"L","subiculum"
"1922",1,25731.8984375,654552,"L","SRLM"
"1923",2,22278.287109375,654552,"L","SRLM"
"1924",3,23918.5091145833,654552,"L","SRLM"
"1925",4,30406.2613932292,654552,"L","SRLM"
"1926",5,32406.7509765625,654552,"L","SRLM"
"1927",6,32875.787109375,654552,"L","SRLM"
"1928",7,26523.3889690897,654552,"L","SRLM"
"1929",8,24330.4046365489,654552,"L","SRLM"
"1930",9,38235.2114257812,654552,"L","SRLM"
"1931",10,30664.281484375,654552,"L","SRLM"
"1932",11,29420.074375,654552,"L","SRLM"
"1933",12,27380.23046875,654552,"L","SRLM"
"1934",13,28564.5535807292,654552,"L","SRLM"
"1935",14,25585.4794170673,654552,"L","SRLM"
"1936",1,43368.169921875,654552,"R","CA1"
"1937",2,42863.925309806,654552,"R","CA1"
"1938",3,40470.757574314,654552,"R","CA1"
"1939",4,37752.7877061632,654552,"R","CA1"
"1940",5,32797.9213471284,654552,"R","CA1"
"1941",6,33008.5817132994,654552,"R","CA1"
"1942",7,34237.0958007813,654552,"R","CA1"
"1943",8,32431.4178340517,654552,"R","CA1"
"1944",9,28974.1538318452,654552,"R","CA1"
"1945",10,26859.4154296875,654552,"R","CA1"
"1946",11,30041.3174479167,654552,"R","CA1"
"1947",12,34186.9525240385,654552,"R","CA1"
"1948",13,33343.8052734375,654552,"R","CA1"
"1949",14,31115.2912946429,654552,"R","CA1"
"1950",15,38457.998046875,654552,"R","CA1"
"1951",1,33977.76171875,654552,"R","CA4DG"
"1952",2,33418.7672526042,654552,"R","CA4DG"
"1953",3,38767.8275824653,654552,"R","CA4DG"
"1954",4,35628.1737530048,654552,"R","CA4DG"
"1955",5,28615.6157483553,654552,"R","CA4DG"
"1956",6,33547.4679361979,654552,"R","CA4DG"
"1957",7,37955.5220269097,654552,"R","CA4DG"
"1958",8,29747.9322916667,654552,"R","CA4DG"
"1959",9,32104.984375,654552,"R","CA4DG"
"1960",10,29738.7802734375,654552,"R","CA4DG"
"1961",1,28150.7370605469,654552,"R","CA2CA3"
"1962",2,30700.5041852679,654552,"R","CA2CA3"
"1963",3,33530.3412642045,654552,"R","CA2CA3"
"1964",4,37847.1788504464,654552,"R","CA2CA3"
"1965",5,34355.4541903409,654552,"R","CA2CA3"
"1966",6,36808.1176060268,654552,"R","CA2CA3"
"1967",7,41165.2334735577,654552,"R","CA2CA3"
"1968",8,38608.4481670673,654552,"R","CA2CA3"
"1969",9,36801.9165736607,654552,"R","CA2CA3"
"1970",10,42772.720703125,654552,"R","CA2CA3"
"1971",11,34172.7796875,654552,"R","CA2CA3"
"1972",12,34876.7290736607,654552,"R","CA2CA3"
"1973",13,28635.70234375,654552,"R","CA2CA3"
"1974",1,35363.9697265625,654552,"R","subiculum"
"1975",2,37910.9630859375,654552,"R","subiculum"
"1976",3,32857.2024274554,654552,"R","subiculum"
"1977",4,33893.6168619792,654552,"R","subiculum"
"1978",5,33485.4744510135,654552,"R","subiculum"
"1979",6,34095.9543372845,654552,"R","subiculum"
"1980",7,37961.4938151042,654552,"R","subiculum"
"1981",8,38032.9644325658,654552,"R","subiculum"
"1982",9,47465.0988769531,654552,"R","subiculum"
"1983",10,53388.349609375,654552,"R","subiculum"
"1984",1,35666.5787259615,654552,"R","SRLM"
"1985",2,38546.97359375,654552,"R","SRLM"
"1986",3,36248.0166829427,654552,"R","SRLM"
"1987",4,37447.5768479567,654552,"R","SRLM"
"1988",5,35875.7233796296,654552,"R","SRLM"
"1989",6,33101.1389412716,654552,"R","SRLM"
"1990",7,33565.7220052083,654552,"R","SRLM"
"1991",8,34070.6317085598,654552,"R","SRLM"
"1992",9,32727.2518503289,654552,"R","SRLM"
"1993",10,35627.9686197917,654552,"R","SRLM"
"1994",11,35173.2876674107,654552,"R","SRLM"
"1995",12,39272.28125,654552,"R","SRLM"
"1996",1,23083.4296875,757764,"L","CA1"
"1997",2,35651.8608398438,757764,"L","CA1"
"1998",3,38949.46328125,757764,"L","CA1"
"1999",4,42771.5504261364,757764,"L","CA1"
"2000",5,44192.8146306818,757764,"L","CA1"
"2001",6,35729.0809972427,757764,"L","CA1"
"2002",7,33143.4874588816,757764,"L","CA1"
"2003",8,35167.6826596467,757764,"L","CA1"
"2004",9,32793.3765914352,757764,"L","CA1"
"2005",10,32059.5227272727,757764,"L","CA1"
"2006",11,32073.6459585337,757764,"L","CA1"
"2007",12,28437.6828369141,757764,"L","CA1"
"2008",13,25849.5385874155,757764,"L","CA1"
"2009",14,29025.7994474085,757764,"L","CA1"
"2010",15,32350.4148995536,757764,"L","CA1"
"2011",1,34542.2643229167,757764,"L","CA4DG"
"2012",2,47423.2734375,757764,"L","CA4DG"
"2013",3,43937.171875,757764,"L","CA4DG"
"2014",4,42271.67734375,757764,"L","CA4DG"
"2015",5,40342.8654513889,757764,"L","CA4DG"
"2016",6,33163.0735085227,757764,"L","CA4DG"
"2017",7,35499.7121930804,757764,"L","CA4DG"
"2018",8,41248.5093060662,757764,"L","CA4DG"
"2019",9,43510.6530330882,757764,"L","CA4DG"
"2020",10,45102.8862847222,757764,"L","CA4DG"
"2021",1,27180.0797526042,757764,"L","CA2CA3"
"2022",2,28504.9554036458,757764,"L","CA2CA3"
"2023",3,36775.1780598958,757764,"L","CA2CA3"
"2024",4,37622.060546875,757764,"L","CA2CA3"
"2025",5,37174.05390625,757764,"L","CA2CA3"
"2026",6,37305.72734375,757764,"L","CA2CA3"
"2027",7,48576.9558293269,757764,"L","CA2CA3"
"2028",8,59647.9030949519,757764,"L","CA2CA3"
"2029",9,43688.5492788462,757764,"L","CA2CA3"
"2030",10,42869.2506510417,757764,"L","CA2CA3"
"2031",11,45391.3710049716,757764,"L","CA2CA3"
"2032",12,43587.4235026042,757764,"L","CA2CA3"
"2033",13,39590.923828125,757764,"L","CA2CA3"
"2034",14,40964.4318359375,757764,"L","CA2CA3"
"2035",15,34837.8369140625,757764,"L","CA2CA3"
"2036",1,72113.30859375,757764,"L","subiculum"
"2037",2,50441.4875488281,757764,"L","subiculum"
"2038",3,37807.3637152778,757764,"L","subiculum"
"2039",4,38918.55859375,757764,"L","subiculum"
"2040",5,43564.4632161458,757764,"L","subiculum"
"2041",6,39517.5112537202,757764,"L","subiculum"
"2042",7,34354.1297743056,757764,"L","subiculum"
"2043",8,41746.5213341346,757764,"L","subiculum"
"2044",9,47703.4641113281,757764,"L","subiculum"
"2045",10,42106.8568638393,757764,"L","subiculum"
"2046",1,33088.3359375,757764,"L","SRLM"
"2047",2,30256.8079427083,757764,"L","SRLM"
"2048",3,39249.7080078125,757764,"L","SRLM"
"2049",4,46927.0068359375,757764,"L","SRLM"
"2050",5,33313.2390625,757764,"L","SRLM"
"2051",6,32134.4291130515,757764,"L","SRLM"
"2052",7,29942.8815104167,757764,"L","SRLM"
"2053",8,31864.7737821691,757764,"L","SRLM"
"2054",9,32659.9222146739,757764,"L","SRLM"
"2055",10,34756.413591056,757764,"L","SRLM"
"2056",11,35226.2107747396,757764,"L","SRLM"
"2057",12,32237.6998355263,757764,"L","SRLM"
"2058",13,36375.515078125,757764,"L","SRLM"
"2059",14,36868.2412533967,757764,"L","SRLM"
"2060",1,30541.0885719477,757764,"R","CA1"
"2061",2,28740.5247502561,757764,"R","CA1"
"2062",3,32132.610078125,757764,"R","CA1"
"2063",4,32932.4258643617,757764,"R","CA1"
"2064",5,31647.242109375,757764,"R","CA1"
"2065",6,32923.4290216619,757764,"R","CA1"
"2066",7,34065.4418569712,757764,"R","CA1"
"2067",8,37981.1857638889,757764,"R","CA1"
"2068",9,34366.9368896484,757764,"R","CA1"
"2069",10,32649.5545247396,757764,"R","CA1"
"2070",11,31085.4490559896,757764,"R","CA1"
"2071",12,32107.7509765625,757764,"R","CA1"
"2072",13,34018.8349609375,757764,"R","CA1"
"2073",1,30195.2408854167,757764,"R","CA4DG"
"2074",2,30751.5972055288,757764,"R","CA4DG"
"2075",3,30818.8094758065,757764,"R","CA4DG"
"2076",4,28084.357421875,757764,"R","CA4DG"
"2077",5,37579.4116210938,757764,"R","CA4DG"
"2078",6,34288.6145833333,757764,"R","CA4DG"
"2079",7,31286.91796875,757764,"R","CA4DG"
"2080",8,25242.580078125,757764,"R","CA4DG"
"2081",1,31914.4907924107,757764,"R","CA2CA3"
"2082",2,35533.5876116071,757764,"R","CA2CA3"
"2083",3,35011.0002441406,757764,"R","CA2CA3"
"2084",4,33498.5616455078,757764,"R","CA2CA3"
"2085",5,31749.9933894231,757764,"R","CA2CA3"
"2086",6,34739.97265625,757764,"R","CA2CA3"
"2087",7,30946.642578125,757764,"R","CA2CA3"
"2088",8,32663.5411931818,757764,"R","CA2CA3"
"2089",9,30315.0456194196,757764,"R","CA2CA3"
"2090",10,30439.3748224432,757764,"R","CA2CA3"
"2091",11,32830.1076660156,757764,"R","CA2CA3"
"2092",12,34730.344140625,757764,"R","CA2CA3"
"2093",1,36908.4720052083,757764,"R","subiculum"
"2094",2,42801.564453125,757764,"R","subiculum"
"2095",3,40386.2417367788,757764,"R","subiculum"
"2096",4,40442.8150449811,757764,"R","subiculum"
"2097",5,52813.0947265625,757764,"R","subiculum"
"2098",6,42850.7941080729,757764,"R","subiculum"
"2099",7,42253.9379882812,757764,"R","subiculum"
"2100",8,46388.814453125,757764,"R","subiculum"
"2101",9,39500.3610026042,757764,"R","subiculum"
"2102",1,30686.0615234375,757764,"R","SRLM"
"2103",2,29330.175390625,757764,"R","SRLM"
"2104",3,31659.0180664062,757764,"R","SRLM"
"2105",4,30540.3115596065,757764,"R","SRLM"
"2106",5,33260.4822871767,757764,"R","SRLM"
"2107",6,38468.0387695313,757764,"R","SRLM"
"2108",7,35255.3942382813,757764,"R","SRLM"
"2109",8,32715.2728949653,757764,"R","SRLM"
"2110",9,27702.7358940972,757764,"R","SRLM"
"2111",10,30980.0814732143,757764,"R","SRLM"
"2112",11,38694.0729166667,757764,"R","SRLM"
"2113",1,29112.8697916667,765864,"L","CA1"
"2114",2,36849.1923828125,765864,"L","CA1"
"2115",3,36441.1872558594,765864,"L","CA1"
"2116",4,38779.0181361607,765864,"L","CA1"
"2117",5,37726.9691162109,765864,"L","CA1"
"2118",6,33212.5186523438,765864,"L","CA1"
"2119",7,32575.3307883523,765864,"L","CA1"
"2120",8,32136.057421875,765864,"L","CA1"
"2121",9,37405.943359375,765864,"L","CA1"
"2122",10,37908.0130905878,765864,"L","CA1"
"2123",11,36761.9166165865,765864,"L","CA1"
"2124",12,34585.2841269003,765864,"L","CA1"
"2125",13,37458.4734933036,765864,"L","CA1"
"2126",14,38064.3746651786,765864,"L","CA1"
"2127",15,39272.7374023438,765864,"L","CA1"
"2128",16,43968.94921875,765864,"L","CA1"
"2129",1,31660.009765625,765864,"L","CA4DG"
"2130",2,37753.439453125,765864,"L","CA4DG"
"2131",3,30047.2158203125,765864,"L","CA4DG"
"2132",4,33279.2319878472,765864,"L","CA4DG"
"2133",5,36823.2013888889,765864,"L","CA4DG"
"2134",6,44799.74140625,765864,"L","CA4DG"
"2135",7,45336.275390625,765864,"L","CA4DG"
"2136",8,37332.5584435096,765864,"L","CA4DG"
"2137",9,39345.3317057292,765864,"L","CA4DG"
"2138",1,33446.1728515625,765864,"L","CA2CA3"
"2139",2,30971.6417410714,765864,"L","CA2CA3"
"2140",3,29665.3655133929,765864,"L","CA2CA3"
"2141",4,37983.0588727679,765864,"L","CA2CA3"
"2142",5,36680.5341796875,765864,"L","CA2CA3"
"2143",6,42417.333984375,765864,"L","CA2CA3"
"2144",7,46650.7385817308,765864,"L","CA2CA3"
"2145",8,41754.2042643229,765864,"L","CA2CA3"
"2146",9,41346.9387019231,765864,"L","CA2CA3"
"2147",10,37780.7131510417,765864,"L","CA2CA3"
"2148",11,41470.7032752404,765864,"L","CA2CA3"
"2149",12,41465.7361421131,765864,"L","CA2CA3"
"2150",13,44167.880859375,765864,"L","CA2CA3"
"2151",14,43711.1997070312,765864,"L","CA2CA3"
"2152",15,47893.1769205729,765864,"L","CA2CA3"
"2153",16,45352.150390625,765864,"L","CA2CA3"
"2154",1,28455.9619140625,765864,"L","subiculum"
"2155",2,44787.318359375,765864,"L","subiculum"
"2156",3,43507.26953125,765864,"L","subiculum"
"2157",4,39138.1726973684,765864,"L","subiculum"
"2158",5,46502.0765206473,765864,"L","subiculum"
"2159",6,45002.8077855603,765864,"L","subiculum"
"2160",7,46203.0226732337,765864,"L","subiculum"
"2161",8,50063.8373480903,765864,"L","subiculum"
"2162",9,53589.4287109375,765864,"L","subiculum"
"2163",1,33058.8212890625,765864,"L","SRLM"
"2164",2,33745.3138020833,765864,"L","SRLM"
"2165",3,44247.3875,765864,"L","SRLM"
"2166",4,57118.6283203125,765864,"L","SRLM"
"2167",5,33707.8074544271,765864,"L","SRLM"
"2168",6,33543.5239257812,765864,"L","SRLM"
"2169",7,30843.0780101103,765864,"L","SRLM"
"2170",8,30339.5804036458,765864,"L","SRLM"
"2171",9,42382.2631022135,765864,"L","SRLM"
"2172",10,42467.2399609375,765864,"L","SRLM"
